_text|_rt_count|_tweet_datetime
@justinbieber: Lol. Just playin. It's mine      https://t.co/BkjuckjZNe|33308|Mon Feb 15 23:52:24 +0000 2016
@kanyewest: This is a God dream|21016|Mon Feb 15 23:52:24 +0000 2016
@WorIdStarComedy: This how it really be      https://t.co/F6zYh4mGEl|1073|Mon Feb 15 23:52:24 +0000 2016
"@TheGRAMMYs: Congrats Best Pop Solo Performance @edsheeran - ""Thinking Out Loud"" #GRAMMYs https://t.co/Jw96INpCe9"|11200|Mon Feb 15 23:52:24 +0000 2016
@Ij69ji: LATE NIGHT WHEN YOU NEED MY LOVE          https://t.co/if9QbqUPa0|683|Mon Feb 15 23:52:24 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|38595|Mon Feb 15 23:52:24 +0000 2016
@bruhitszach: BUT MY BOY JUSTIN IS SLAYING TODAY AM I RIGHT|1016|Mon Feb 15 23:52:24 +0000 2016
@vxbefvl: I appreciate people who keep it real with me...|1769|Mon Feb 15 23:52:24 +0000 2016
@SincerelyTumblr: GEORGE LOPEZ HAS NO CHILL          https://t.co/GZXwUTCzAn|2755|Mon Feb 15 23:52:24 +0000 2016
@Brown_Saraah: SNL did a skit on how some white people were reacting to Beyonce's new song           https://t.co/uV1948O8gA|533|Mon Feb 15 23:52:24 +0000 2016
@camilacabello97: dear God, i don't have a valentine this yr and that's ok. but it's unfair that u gave me a pimple on my forehead that    |17721|Mon Feb 15 23:52:24 +0000 2016
"@TheGRAMMYs: Congrats Best Pop Duo/Group Performance @MarkRonson ft. @BrunoMars - ""Uptown Funk"" #GRAMMYs https://t.co/YmC3a6aIRd"|3913|Mon Feb 15 23:53:27 +0000 2016
@kanyewest: My album will never never never be on Apple. And it will never be for sale... You can only get it on Tidal.|11436|Mon Feb 15 23:53:27 +0000 2016
@AlittlehoneyB: Good night =3= https://t.co/rnSYhdBghs https://t.co/zGQf140qFQ https://t.co/bKi4aCeguL|513|Mon Feb 15 23:53:27 +0000 2016
@kanyewest: Aight then    |5020|Mon Feb 15 23:53:27 +0000 2016
@hoeIess: This how I am when niggas try to stop me from sliding in they girls DM. https://t.co/5ylseGPIW5|705|Mon Feb 15 23:53:27 +0000 2016
@DefJamRecords: Congrats to @justinbieber for winning the Grammy for Best Dance Recording with @diplo and @Skrillex! https://t.co/GqOZwp   |790|Mon Feb 15 23:53:27 +0000 2016
@kanyewest: Shut the fuck up and enjoy the greatness.|30139|Mon Feb 15 23:53:27 +0000 2016
"@TheGRAMMYs: Congrats Best Pop Solo Performance @edsheeran - ""Thinking Out Loud"" #GRAMMYs https://t.co/Jw96INpCe9"|11363|Mon Feb 15 23:53:27 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|41065|Mon Feb 15 23:53:27 +0000 2016
@daysuntilnbhd: Please RT      https://t.co/mC1e9hEnpP|798|Mon Feb 15 23:53:27 +0000 2016
@bruhitszach: People by hyping their idols up wayyyyy too much. Like they could sing and sound like a dying llama and then try to compar   |932|Mon Feb 15 23:53:27 +0000 2016
@kanyewest: Shut the fuck up and enjoy the greatness.|30139|Mon Feb 15 23:53:27 +0000 2016
"@TheGRAMMYs: Congrats Best Pop Solo Performance @edsheeran - ""Thinking Out Loud"" #GRAMMYs https://t.co/Jw96INpCe9"|11363|Mon Feb 15 23:53:27 +0000 2016
@onherperiod: Kinda wanna workout kinda wanna eat loaded cheese fries kinda wanna nap for five days kinda wanna get my life together by    |1233|Mon Feb 15 23:53:27 +0000 2016
@glofuI: all the vodka in the world couldn't save me. you lied to my face and still called me baby|4708|Mon Feb 15 23:53:27 +0000 2016
@OneDrecti0nFans: His reaction after accidentally threw a water bottle to a fan how can you not love him   #VoteOneDirection #KCA  https   |1430|Mon Feb 15 23:53:27 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|41064|Mon Feb 15 23:53:27 +0000 2016
@bizzlecute_: Dream come true. I'm really so so proud of you! Congrats @justinbieber #GRAMMYs https://t.co/DsGRX32aRA|17925|Mon Feb 15 23:53:27 +0000 2016
@carterreynolds: Spent Valentine's Day weekend in Philly with the fam!        Next stop... New Jersey!      @MAGCONTOUR https://t.co/OkMzOOoIoQ|769|Mon Feb 15 23:53:27 +0000 2016
"@TheGRAMMYs: Congrats Best Dance Recording @Skrillex, @diplo &amp; @justinbieber - ""Where Are    Now"" #GRAMMYs https://t.co/t2GOtl8dOv"|42370|Mon Feb 15 23:53:27 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|41064|Mon Feb 15 23:53:27 +0000 2016
@justinbieber: @Skrillex @Diplo congrats boys!|14579|Mon Feb 15 23:53:27 +0000 2016
@Lin_Manuel: Rehearsal--Lin's eye view #Gram4Ham https://t.co/lejPNwb1r8|2055|Mon Feb 15 23:53:27 +0000 2016
@lindacardellini: Final episode of #GravityFalls tonight.      Thank you @_AlexHirsch and to all of our fans. Wendy's gonna miss you. https   |581|Mon Feb 15 23:53:27 +0000 2016
"@TheGRAMMYs: Congrats Best Pop Duo/Group Performance @MarkRonson ft. @BrunoMars - ""Uptown Funk"" #GRAMMYs https://t.co/YmC3a6aIRd"|3913|Mon Feb 15 23:53:27 +0000 2016
@OnlyHipHopFacts: Congratulations to Kendrick Lamar on wining Best Rap Performance for Alright at the Grammys! https://t.co/bIfsxXhCmf|519|Mon Feb 15 23:53:27 +0000 2016
@TheJustinStyle: Beliebers waiting for Justin to win a grammy be like   #GRAMMYs https://t.co/aCXZBtc3sp|790|Mon Feb 15 23:53:27 +0000 2016
@GolfWangTM: When ur crush flirting on the TL https://t.co/NbMwWIlKeA|20697|Mon Feb 15 23:53:27 +0000 2016
@_thatboyfriend: Cuddling with babe like https://t.co/tdzJhMRp8R|1875|Mon Feb 15 23:53:27 +0000 2016
@Skrillex: And shout out every artist who was apart of the Jack U album|546|Mon Feb 15 23:53:27 +0000 2016
@SexualGif: The most iconic bilingual #hoeanthem of the millennium  https://t.co/XQ1inTqd3H|1571|Mon Feb 15 23:53:27 +0000 2016
@tmbIrpics: Life goal: get my passport tattooed            https://t.co/1K05OLNe9m|2636|Mon Feb 15 23:53:27 +0000 2016
@MindBlowing: Removing the human brain during autopsy https://t.co/qB2E6JBP8C|26836|Mon Feb 15 23:53:27 +0000 2016
@kanyewest: No matter what level you're at in life there is still a struggle|68542|Mon Feb 15 23:53:27 +0000 2016
@justinbieber: Thank you I won't  https://t.co/CwVz1klj8q|40598|Mon Feb 15 23:53:27 +0000 2016
@kanyewest: My album will never never never be on Apple. And it will never be for sale... You can only get it on Tidal.|11436|Mon Feb 15 23:53:27 +0000 2016
@FreddyAmazin: Colors that gives me good feels https://t.co/NqpSzeA3Ha|733|Mon Feb 15 23:53:27 +0000 2016
@justinbieber: Thank you :) https://t.co/rIuhvHDG8z|32320|Mon Feb 15 23:53:27 +0000 2016
@kanyewest: All y'all so worried about being likable but only a few are concerned about being great!!!|81566|Mon Feb 15 23:53:27 +0000 2016
@Nashgrier: SNOW|2491|Mon Feb 15 23:53:27 +0000 2016
@kanyewest: To Pitchfork, Rolling Stone, New York Times, and any other white publication. Please do not comment on black music anymore.|7523|Mon Feb 15 23:53:27 +0000 2016
@WORIDSTARHIPH0P: The more you watch it the funnier it gets      https://t.co/HNdWODyPAK|2735|Mon Feb 15 23:53:27 +0000 2016
@kanyewset: I understand that you don't like me but I need you to understand that I don't care|29951|Tue Feb 16 00:31:59 +0000 2016
@avxlanche: CANCER:  when people tell you they're letting go of something, why do you always assume they're talking about you?|662|Tue Feb 16 00:31:59 +0000 2016
@BBAnimaIs: When you're grocery shopping but are so hungry you start to eat the food. https://t.co/sUEJt71Iq6|1456|Tue Feb 16 00:31:59 +0000 2016
@camilacabello97: OH MY GOD YOU GUYS.  I KNOW WHAT YOU DID LAST SUMMER WENT PLATINUM @ShawnMendes OH MY GOD WHAAAAAAAAAT|9590|Tue Feb 16 00:31:59 +0000 2016
@jacobsartorius: Lately I've been thinking about being more than friends        |1928|Tue Feb 16 00:31:59 +0000 2016
@kanyewest: Yes I am personally rich and I can buy furs and houses for my family|12345|Tue Feb 16 00:31:59 +0000 2016
@justinbieber: Thank you :) https://t.co/rIuhvHDG8z|46739|Tue Feb 16 00:31:59 +0000 2016
@SoDamnTrue: SCREAMING          https://t.co/0TOw7bveo8|1592|Tue Feb 16 00:31:59 +0000 2016
@taylorswift13: Bad Blood just won a Grammy for Best Music Video and we are not ok. @selenagomez https://t.co/EquWAq0UPg|47391|Tue Feb 16 00:31:59 +0000 2016
@Kylieesi: How did this win best pop vocal? #GRAMMYs https://t.co/BYLpNJPDRI|1623|Tue Feb 16 00:31:59 +0000 2016
@BrunoMars: Practicing our strut for when we win RECORD OF THE YEAR!!! @philsmeeze @jeffbhasker @markronson    https://t.co/2IzTqXeA68|946|Tue Feb 16 00:31:59 +0000 2016
"@MINVJoverdxse: 3. ""I'm sick of this nigger shit"" https://t.co/wEyDTnw5pi"|1122|Tue Feb 16 00:31:59 +0000 2016
@troyesivan: shit yeeeeeeaaaahhhh!!!! &lt;3 &lt;3 &lt;3 https://t.co/kGdwWOT3dm|2295|Tue Feb 16 00:31:59 +0000 2016
"@nufaa__: Jangan pernah ungkit masa lalu dia.  Why ?  ""Cause we will never know, how hard she struggle to forget her past."""|1013|Tue Feb 16 00:31:59 +0000 2016
"@TheGRAMMYs: Congrats Best Dance Recording @Skrillex, @diplo &amp; @justinbieber - ""Where Are    Now"" #GRAMMYs https://t.co/t2GOtl8dOv"|48462|Tue Feb 16 00:31:59 +0000 2016
@TheGRAMMYs: Congrats Best Urban Contemporary Album @theweeknd - 'Beauty Behind The Madness' #GRAMMYs https://t.co/mearC6IVrK|8674|Tue Feb 16 00:31:59 +0000 2016
@HornyGlF: A lap dance would be perfect right now      https://t.co/P2rNLujL3w|586|Tue Feb 16 00:31:59 +0000 2016
@kanyewest: Shut the fuck up and enjoy the greatness.|41655|Tue Feb 16 00:32:00 +0000 2016
@Harry_Styles: @SarahMillican75 nice to see you again last night. You were very very funny .x|21096|Tue Feb 16 00:32:00 +0000 2016
@TheFunnyVine: This next song I wrote for my ex on Valentine's Day https://t.co/9YA636MUae|2021|Tue Feb 16 00:32:00 +0000 2016
@reIatabIe: NEVER STOP RETWEETING  LETS HELP FIND THIS GIRL https://t.co/1w77QPcHls|3012|Tue Feb 16 00:32:00 +0000 2016
@No_Cut_Card: happy Presidents' Day https://t.co/zOaOq10kL5|1276|Tue Feb 16 00:32:00 +0000 2016
@FreddyAmazin: IM SCREAMIN IN 6 DIFFERENT LANGUAGES https://t.co/UaYS5sthqj|1405|Tue Feb 16 00:32:00 +0000 2016
@RelatableQuote: I WASNT READY #GRAMMYs https://t.co/WColFuAyZW|666|Tue Feb 16 00:32:00 +0000 2016
@justinbieber: Lol. Just playin. It's mine      https://t.co/BkjuckjZNe|45971|Tue Feb 16 00:32:00 +0000 2016
@pattiemallette: Congrats @justinbieber ! You deserve it baby. Thank you for sharing your creativity with us!   Many more to come..       |7532|Tue Feb 16 00:32:00 +0000 2016
@marIboros: Do u ever look back @ a convo u had w someone u had a thing w &amp; feel dumb bc u let them see how weak you were for them|3081|Tue Feb 16 00:32:00 +0000 2016
@EthanDolan: Gray just started freestyle rapping in his sleep ahhhh I'm scared|5691|Tue Feb 16 00:32:00 +0000 2016
@rihanna: Don't u. Ever. Get too. Comfortable|98486|Tue Feb 16 00:32:00 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|67451|Tue Feb 16 00:32:00 +0000 2016
@duhitzmark: i love you princesssss. new video in 1-2 hours? ;) youtube link in my bio!|535|Tue Feb 16 00:32:00 +0000 2016
@JasonRitter: It all ends tonight...  #gravityfalls https://t.co/h0mnC1MOaP|1349|Tue Feb 16 00:32:00 +0000 2016
@Deepsext: this hit me hard https://t.co/2twuUE7q8C|6851|Tue Feb 16 01:08:30 +0000 2016
@SoDamnTrue: SCREAMING          https://t.co/0TOw7bveo8|2131|Tue Feb 16 01:08:30 +0000 2016
@RomanAtwood: What channel should I release my movie trailer on tomorrow?? RT for main channel FAV for vlog channel. Please :)|5197|Tue Feb 16 01:08:30 +0000 2016
@BleacherReport: Tim Tebow sponsors worldwide prom event for people of special needs https://t.co/AkVE80ghAD https://t.co/JRPdkVaxtP|619|Tue Feb 16 01:08:30 +0000 2016
@_MariTaylor: Straight, curls, crimps, or natural state ?      https://t.co/s6WctM2nA6|1739|Tue Feb 16 01:08:30 +0000 2016
@carterreynolds: I don't want a perfect relationship, I want a real one|1526|Tue Feb 16 01:08:30 +0000 2016
"@InternallyIost: Sometimes we just say ""I just want you to be happy"", but deep inside in our hearts we know, we still want to be their h   "|9624|Tue Feb 16 01:08:30 +0000 2016
@Liable: Heart eyes everytime I see you.|3287|Tue Feb 16 01:08:30 +0000 2016
@beautifulshuman: kendall and gigi https://t.co/d8jBvYUANi|2154|Tue Feb 16 01:08:30 +0000 2016
@hiitaylorblake: DONALD TRUMP JUST CAME INTO MY FUCKING JOB AND I CANNOT BELIEVE I GOT A PICTURE WITH HIM https://t.co/PY8Sk0sV1u|1619|Tue Feb 16 01:08:30 +0000 2016
@DailyRapFacts: A$AP Rocky brought A$AP Yams' mother to the Grammys tonight          https://t.co/U58zBrpsDV|3113|Tue Feb 16 01:08:30 +0000 2016
@Derpey: What do you call a wizard who's running late for the Hogwarts Express?   Hurry Potter|1843|Tue Feb 16 01:08:30 +0000 2016
"@Methone: ""Letters to the Editor"" by Unknown Author via NYT The New York Times https://t.co/8yOfEioTii"|1295|Tue Feb 16 01:08:30 +0000 2016
@antoniodelotero: this was the most deserved grammy in #GRAMMYs history https://t.co/je0xL0nJAh|1549|Tue Feb 16 01:08:30 +0000 2016
@CountOnVic: When she took you to red lobster yesterday and now she back with her main like nothing happened https://t.co/ORKez2jAar|12294|Tue Feb 16 01:08:30 +0000 2016
@30SECONDREClPES: Homemade Pop Tarts https://t.co/QdHvhQemYc|1429|Tue Feb 16 01:08:30 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|75220|Tue Feb 16 01:08:30 +0000 2016
@Ashton5SOS: Sing us a song piano man, sing us a song tonight                rehearsals are done! Let's go! #SoundsLiveFeelsLive xx https://t.co/T   |16694|Tue Feb 16 01:08:30 +0000 2016
@TheGRAMMYs: Less than 5 minutes until show time      We can   t wait! #GRAMMYs|545|Tue Feb 16 01:08:30 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|75220|Tue Feb 16 01:08:32 +0000 2016
@Ashton5SOS: Last day of rehearsals, can't believe we go back on tour again!!! Where will I see you? I'm excited. Xx|28139|Tue Feb 16 01:08:32 +0000 2016
@kanyewest: Aight then    |6899|Tue Feb 16 01:08:31 +0000 2016
@StreetFashion01: North is So cute     https://t.co/En3UpWX0vi|1262|Tue Feb 16 01:08:31 +0000 2016
@llama_ajol: Random person: hey amber u should start dating. Me: me dating?? b****, IM MARRIED TO THE MUSIC.   Cue the Shinee music!   (   |11139|Tue Feb 16 01:08:31 +0000 2016
@lindacardellini: Final episode of #GravityFalls tonight.      Thank you @_AlexHirsch and to all of our fans. Wendy's gonna miss you. https   |764|Tue Feb 16 01:08:31 +0000 2016
@FillWerrell: The more you watch it, the funnier it gets              https://t.co/ATP6wVvGUL|7325|Tue Feb 16 01:08:31 +0000 2016
@TheGRAMMYs: Already a GRAMMY winner tonight, @justinbieber is on the Red Carpet. #GRAMMYs https://t.co/wisHAwzcza https://t.co/IFIHQqch   |2541|Tue Feb 16 01:08:31 +0000 2016
@iHeartRadio: Major Tom to Ground Control, @ladygaga has arrived. #GRAMMYs #DavidBowie https://t.co/GdJHfoOuQk|607|Tue Feb 16 01:08:31 +0000 2016
@epPaulZimmer: if we date I'm really clingy so every second I'm gonna remind you how much I love you  wouldn't you want that vs waiting    |1042|Tue Feb 16 01:08:31 +0000 2016
@widestance: This Mexican woman is out here in 5 degree weather making you food in a neck brace at 3am. Lazy immigrants. https://t.co/qw   |7168|Tue Feb 16 01:08:31 +0000 2016
@FreestyIeRaps: He went in          https://t.co/DlO3E2MREt|8967|Tue Feb 16 01:08:31 +0000 2016
@HeymanHustle: #EXCLUSIVE Get Ready For The Next New #Tech Boom! https://t.co/zI0sajNEO7 https://t.co/3MAEmZ2crW|2024|Tue Feb 16 01:08:31 +0000 2016
@onedirection: Sunday Spin: #IfICouldFly https://t.co/H09htTgCCy|23614|Tue Feb 16 01:08:31 +0000 2016
@tyleroakley: discussed mullets, tumblr, and new music with my style icon @Zendaya... she was so sweet #TylerGoesGRAMMYs https://t.co/AH   |956|Tue Feb 16 01:38:58 +0000 2016
@billboard: Lady Gaga stuns on the #GRAMMYs red carpet https://t.co/aQgYZ1k0XL https://t.co/RE7iW5uFLV|518|Tue Feb 16 01:38:58 +0000 2016
@childhoodvideos: LMFAO THIS SHOULD NOT BE ALLOWED https://t.co/Q4TuzEfemQ|1828|Tue Feb 16 01:38:58 +0000 2016
@TheGRAMMYs: Best New Artist nominee @JamesBayMusic hits the 58th #GRAMMYs red carpet      https://t.co/vBB0AkKxGI https://t.co/dad6qDo6rj|854|Tue Feb 16 01:38:58 +0000 2016
@jackgilinsky: some of these songs are sounding so good. I can't wait to see what you guys think.|1824|Tue Feb 16 01:38:58 +0000 2016
@justinbieber: Thanks @iHeartRadio. See u at the #iHeartAwards https://t.co/B4z5rckdvx https://t.co/guhfYTWN6o|36436|Tue Feb 16 01:38:58 +0000 2016
@trvisXX: Man I don't get why not wait for an official version it would sound way better.|1363|Tue Feb 16 01:38:58 +0000 2016
@BernieSanders: Every year, the federal government makes billions of dollars in profits off of student loans. We must end this most revo   |1803|Tue Feb 16 01:38:58 +0000 2016
@trvisXX: I was legit droppin 4 new joints thurs. but now FUCK|1125|Tue Feb 16 01:38:58 +0000 2016
@carterjagz: Time to watch The Grammys https://t.co/XCCGLdaNkf|1340|Tue Feb 16 01:38:58 +0000 2016
@TODAYshow: The Bieber brothers at the #Grammys https://t.co/GqXn2N4QpG|939|Tue Feb 16 01:38:58 +0000 2016
@childhoodvideos: LMFAO THIS SHOULD NOT BE ALLOWED https://t.co/Q4TuzEfemQ|1828|Tue Feb 16 01:38:58 +0000 2016
@ShawnHarrisBLK: I can't be the one you love.|577|Tue Feb 16 01:38:58 +0000 2016
@musicnews_shade: First photos of Lady Gaga on the red carpet: https://t.co/WZBXXtTGe5|501|Tue Feb 16 01:38:58 +0000 2016
@UrbanCraziness: George Lopez is a savage      https://t.co/EUHbtYDSYn|2161|Tue Feb 16 01:38:58 +0000 2016
@kanyewest: The system is designed for colored people to fail and one of our only voices is music. One of our only ways out is music.|15518|Tue Feb 16 01:38:58 +0000 2016
@TheGRAMMYs: Best New Artist nominee @JamesBayMusic hits the 58th #GRAMMYs red carpet      https://t.co/vBB0AkKxGI https://t.co/dad6qDo6rj|855|Tue Feb 16 01:38:58 +0000 2016
@JacobWhitesides: SELENA IS SO GORGEOUS #thegrammyswithjacob|1149|Tue Feb 16 01:38:58 +0000 2016
@luke_brooks: 10 minutes after I got my cheek bone elbowed and cleaned up all the blood, I got elbowed in the nose and started bleeding    |1853|Tue Feb 16 01:38:58 +0000 2016
@trvisXX: I was legit droppin 4 new joints thurs. but now FUCK|1132|Tue Feb 16 01:38:58 +0000 2016
@TheGRAMMYs: Who   s dancing in their living room right now? #GRAMMYs https://t.co/Xblq1emYQU|1505|Tue Feb 16 01:38:58 +0000 2016
@TheGRAMMYs: A flawless performance by @theweeknd! #GRAMMYs https://t.co/7EG3RUNxxs|2814|Tue Feb 16 01:38:58 +0000 2016
@TheGRAMMYs:         So love me like you do, lo-lo-love me like you do    - @elliegoulding @LyricFind #GRAMMYs|614|Tue Feb 16 01:38:58 +0000 2016
@musicnews_shade: Demi Lovato looks absolutely stunning tonight      https://t.co/HQWLej9Bhy|756|Tue Feb 16 01:38:58 +0000 2016
@jackgilinsky: some of these songs are sounding so good. I can't wait to see what you guys think.|1824|Tue Feb 16 01:38:58 +0000 2016
@DrumtasticEllis: Big Sean out here looking like an abusive man in a Tyler Perry movie! https://t.co/SagfJ83P4Z|796|Tue Feb 16 01:38:58 +0000 2016
@SoManyFests: Ultra Music Fest https://t.co/L2aEj3AAS7|1118|Tue Feb 16 01:38:58 +0000 2016
@ChiIIVlbes: CAN I PLEASE LOOK LIKE CARRIE UNDERWOOD OR?|663|Tue Feb 16 01:38:58 +0000 2016
@justinbieber: All the albums are available on vinyl for the first time https://t.co/6I8dMwPKTV https://t.co/SpQlL4Cpea|45992|Tue Feb 16 01:38:58 +0000 2016
@justinbieber: Thanks @iHeartRadio. See u at the #iHeartAwards https://t.co/B4z5rckdvx https://t.co/guhfYTWN6o|36436|Tue Feb 16 01:38:58 +0000 2016
@WorIdStarComedy: The Weeknd   s hair &gt;&gt;&gt; https://t.co/nogc0YT3Ui|594|Tue Feb 16 01:38:58 +0000 2016
@UberFacts: Annoy Squidward Day! https://t.co/487fWTqIZp|2593|Tue Feb 16 01:38:58 +0000 2016
"@suntorres_: ""bruh, get yo dog"" https://t.co/hWzv8QwCaa"|12006|Tue Feb 16 01:38:58 +0000 2016
@_ryandizon: zack and cody then and now      https://t.co/JqXCQwKcGi|611|Tue Feb 16 01:39:14 +0000 2016
@trvisXX: I was legit droppin 4 new joints thurs. but now FUCK|1331|Tue Feb 16 01:39:14 +0000 2016
@Reggie_Johnson_: Thats fucked up                 http://t.co/0jQqiKPSfJ|3204|Tue Feb 16 01:39:14 +0000 2016
@WSHHFANS: Absolute savagery https://t.co/19kDBnk06c|2045|Tue Feb 16 01:39:14 +0000 2016
@Crucial: fuck you for making me happy and then just leaving|13581|Tue Feb 16 01:39:14 +0000 2016
@WhiteHouse: Shoutout to @KendrickLamar and all the artists at the #Grammys working to build a brighter future. #MyBrothersKeeper https:   |534|Tue Feb 16 01:39:14 +0000 2016
@PrayinForHoes: We all could use this https://t.co/ydnMF7t3me|805|Tue Feb 16 01:39:14 +0000 2016
@RapUp: Congrats to @KendrickLamar for winning Best Rap Album #ToPimpAButterfly #GRAMMYs https://t.co/y6ySiBePn8 https://t.co/nafZgQ0b3f|548|Tue Feb 16 01:39:14 +0000 2016
@Lin_Manuel: Look at my beloved theater kids, watching the Grammys, letting different genres into their brains. Enjoy, gang! Let the sun   |972|Tue Feb 16 01:39:14 +0000 2016
@creolemuva: Me welcoming guys who think I'm innocent and they can play me. Come over here lemme ruin ur life babyyy https://t.co/Drevck   |2370|Tue Feb 16 01:39:14 +0000 2016
"@LaScorpio41: i hate when im laughing &amp; someone says ""its not even tht funny"" BITCH ARE YOU MY BRAIN?  BYE with yo dry ass humor and pus   "|1835|Tue Feb 16 01:39:16 +0000 2016
@DrJimmyStar: Wednesday on @jimmystarshow we have the super talented @beaudavidson on @w4cyradio from 3-5 pm ET #tunein https://t.co/Avd   |899|Tue Feb 16 01:39:16 +0000 2016
@Iifepost: why do parents get mad when u sleep all day like im staying out of trouble and im not spending your money like what is the is   |8963|Tue Feb 16 01:39:16 +0000 2016
@BestScenees: This movie was so underrated. https://t.co/Zt9LvqsKXf|2467|Tue Feb 16 01:39:16 +0000 2016
@WhiteHouse: Shoutout to @KendrickLamar and all the artists at the #Grammys working to build a brighter future. #MyBrothersKeeper https:   |539|Tue Feb 16 01:39:16 +0000 2016
@Jessthesav: Homeboy was chillin for 5 days lmaoo     http://t.co/3a3hGK4iIX|8327|Tue Feb 16 01:39:16 +0000 2016
@ColbyTzan: YALL peep the braids spell out 911 lmfaooo https://t.co/vKecitGFne|925|Tue Feb 16 01:39:16 +0000 2016
@MakeupTutoriaIs: Purple glitter eye makeup.      https://t.co/fZ0cKBFgX6|1031|Tue Feb 16 01:39:16 +0000 2016
@justinbieber: Thanks @iHeartRadio. See u at the #iHeartAwards https://t.co/B4z5rckdvx https://t.co/guhfYTWN6o|36436|Tue Feb 16 01:39:16 +0000 2016
@JohnTheFame: This is A moment. Jazmine Sullivan said bitch I look GOOD    Grammy who? #BlackHistoryMonth https://t.co/X4MIieebz5|1296|Tue Feb 16 01:39:16 +0000 2016
@WSHHFANS: When you've been with your girl all day and you try to leave https://t.co/hFKIze6iNm|1582|Tue Feb 16 01:39:16 +0000 2016
@ChiIIVlbes: CAN I PLEASE LOOK LIKE CARRIE UNDERWOOD OR?|663|Tue Feb 16 01:39:16 +0000 2016
@TheFitGoals: Core and glute workout      https://t.co/aNeoMQUwBH|579|Tue Feb 16 01:39:16 +0000 2016
@TheFunnyTeens: IM SCREAMING          https://t.co/6hdzUoq0na|1172|Tue Feb 16 01:39:16 +0000 2016
@BieberBonerz: Imagine spending a day on Justin's boat with him          https://t.co/90XReLhtyM|1276|Tue Feb 16 01:44:40 +0000 2016
"@AwesomityFun: That awkward moment when you leave a store but don't buy anything, and you're telling yourself, ""act natural, you're inno   "|5210|Tue Feb 16 01:44:40 +0000 2016
@giphy: When Adele gives a standing ovation, you give a standing ovation too. @theGRAMMYs #GRAMMYs https://t.co/VDEXOBYoUM|667|Tue Feb 16 01:44:40 +0000 2016
"@TheGRAMMYs: Congrats Best Dance Recording @Skrillex, @diplo &amp; @justinbieber - ""Where Are    Now"" #GRAMMYs https://t.co/t2GOtl8dOv"|52449|Tue Feb 16 01:44:40 +0000 2016
@pizzahutuk: @kanyewest Please give us a call about your job application. Thanks.|5813|Tue Feb 16 01:44:40 +0000 2016
@passivedrugs: You still gotta flirt with her even if she is your girl|1105|Tue Feb 16 01:44:40 +0000 2016
@Four_Pins: rick rubin grammy fit lmaooooo      https://t.co/WfDNuO6oGB|1062|Tue Feb 16 01:44:40 +0000 2016
@TheGRAMMYs: .@AndraDayMusic is blowing us away right now. How amazing does she sound? #GRAMMYs|627|Tue Feb 16 01:44:40 +0000 2016
@AmazinVoices: Logic is not human...          https://t.co/az4bNW7OvG|65784|Tue Feb 16 01:44:40 +0000 2016
"@movemani: ""I have to restart my potatoes"" https://t.co/laQUnxz8JP"|1001|Tue Feb 16 01:44:40 +0000 2016
@RickyPDillon: Good job in soul cycle today! @Harry_Styles :~)|3445|Tue Feb 16 01:44:40 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|81430|Tue Feb 16 01:44:40 +0000 2016
@itsdavahn: I can't fucking breathe omg                                          https://t.co/fU4xwukap4|984|Tue Feb 16 01:44:40 +0000 2016
@AGirlsCIoset: I need it https://t.co/vWUSPgHWYW|12441|Tue Feb 16 01:44:40 +0000 2016
@VictorPopeJr: Zendaya too fine to be out here looking like Joe Dirt https://t.co/wuTuqeK4Uf|3830|Tue Feb 16 01:44:40 +0000 2016
@bruhitszach: People by hyping their idols up wayyyyy too much. Like they could sing and sound like a dying llama and then try to compar   |1405|Tue Feb 16 01:44:40 +0000 2016
@EthanDolan: Whatever you decide to do in life, don't be close minded. Life life with an open mind, always.|2696|Tue Feb 16 01:44:40 +0000 2016
@YoungChampagneV: I'm lowkey tired of social media. I wanna delete all this shit but I know I'll be bored|950|Tue Feb 16 01:44:40 +0000 2016
@CoolestLifeHack: How to get high in 30 Seconds! http://t.co/9kJ8TMdlMN|13599|Tue Feb 16 01:44:40 +0000 2016
@justinbieber: Lol. Just playin. It's mine      https://t.co/BkjuckjZNe|52479|Tue Feb 16 01:44:41 +0000 2016
@giphy: When Adele gives a standing ovation, you give a standing ovation too. @theGRAMMYs #GRAMMYs https://t.co/VDEXOBYoUM|669|Tue Feb 16 01:44:41 +0000 2016
@UgIyAssNigga: 8-12th grade ahahhaa ol' turkey neck https://t.co/MQikvmwcHb|1034|Tue Feb 16 01:44:41 +0000 2016
